OBJECTID,ADJ_CNTY,Cnt_ADJ_CNTY
-1,0.000000000000000,12950
-1,5.000000000000000,36
-1,15.000000000000000,5
-1,77.000000000000000,3
-1,81.000000000000000,7
-1,139.000000000000000,20
-1,159.000000000000000,8
