OBJECTID,MGF005_V11_ID,Cnt_MGF005_V11_ID
-1,502.000000000000000,1
-1,503.000000000000000,1
-1,504.000000000000000,1
-1,506.000000000000000,1
-1,507.000000000000000,1
-1,509.000000000000000,1
-1,510.000000000000000,1
-1,511.000000000000000,2
-1,513.000000000000000,1
-1,514.000000000000000,1
-1,515.000000000000000,1
-1,516.000000000000000,1
-1,517.000000000000000,1
-1,518.000000000000000,1
-1,519.000000000000000,1
-1,520.000000000000000,1
-1,521.000000000000000,1
-1,522.000000000000000,1
-1,523.000000000000000,1
-1,527.000000000000000,1
-1,528.000000000000000,2
-1,529.000000000000000,1
-1,530.000000000000000,2
-1,531.000000000000000,2
-1,532.000000000000000,2
-1,533.000000000000000,2
-1,536.000000000000000,2
-1,538.000000000000000,2
-1,539.000000000000000,1
-1,540.000000000000000,1
-1,541.000000000000000,1
-1,542.000000000000000,3
-1,543.000000000000000,1
-1,544.000000000000000,1
-1,545.000000000000000,2
-1,547.000000000000000,3
-1,548.000000000000000,3
-1,549.000000000000000,1
-1,551.000000000000000,1
-1,552.000000000000000,2
-1,553.000000000000000,1
-1,555.000000000000000,1
-1,556.000000000000000,1
-1,557.000000000000000,2
-1,558.000000000000000,2
-1,559.000000000000000,1
-1,560.000000000000000,2
-1,561.000000000000000,2
-1,562.000000000000000,1
-1,563.000000000000000,1
-1,565.000000000000000,4
-1,566.000000000000000,1
-1,567.000000000000000,1
-1,568.000000000000000,3
-1,569.000000000000000,2
-1,571.000000000000000,3
-1,572.000000000000000,2
-1,573.000000000000000,1
-1,574.000000000000000,1
-1,575.000000000000000,4
-1,576.000000000000000,3
-1,577.000000000000000,4
-1,578.000000000000000,2
-1,579.000000000000000,1
-1,581.000000000000000,1
-1,587.000000000000000,1
-1,588.000000000000000,1
-1,589.000000000000000,1
-1,591.000000000000000,1
-1,592.000000000000000,1
-1,593.000000000000000,2
-1,594.000000000000000,1
-1,595.000000000000000,2
-1,596.000000000000000,1
-1,597.000000000000000,1
-1,598.000000000000000,1
-1,599.000000000000000,1
-1,600.000000000000000,3
-1,601.000000000000000,1
-1,602.000000000000000,1
-1,606.000000000000000,1
-1,607.000000000000000,2
-1,608.000000000000000,4
-1,610.000000000000000,1
-1,611.000000000000000,2
-1,612.000000000000000,2
-1,613.000000000000000,1
-1,614.000000000000000,1
-1,615.000000000000000,1
-1,616.000000000000000,3
-1,617.000000000000000,1
-1,618.000000000000000,3
-1,619.000000000000000,2
-1,620.000000000000000,1
-1,621.000000000000000,2
-1,622.000000000000000,2
-1,623.000000000000000,2
-1,624.000000000000000,1
-1,625.000000000000000,2
-1,626.000000000000000,2
-1,627.000000000000000,1
-1,628.000000000000000,2
-1,629.000000000000000,1
-1,630.000000000000000,2
-1,631.000000000000000,1
-1,632.000000000000000,1
-1,633.000000000000000,3
-1,634.000000000000000,1
-1,635.000000000000000,1
-1,636.000000000000000,1
-1,637.000000000000000,4
-1,638.000000000000000,2
-1,639.000000000000000,1
-1,640.000000000000000,2
-1,641.000000000000000,2
-1,642.000000000000000,3
-1,643.000000000000000,4
-1,644.000000000000000,2
-1,645.000000000000000,4
-1,646.000000000000000,5
-1,647.000000000000000,2
-1,648.000000000000000,2
-1,649.000000000000000,2
-1,650.000000000000000,2
-1,651.000000000000000,1
-1,652.000000000000000,1
-1,653.000000000000000,2
-1,654.000000000000000,2
-1,655.000000000000000,1
-1,656.000000000000000,1
-1,657.000000000000000,2
-1,658.000000000000000,3
-1,659.000000000000000,2
-1,660.000000000000000,1
-1,661.000000000000000,3
-1,662.000000000000000,5
-1,663.000000000000000,3
-1,664.000000000000000,3
-1,665.000000000000000,3
-1,666.000000000000000,5
-1,667.000000000000000,2
-1,669.000000000000000,3
-1,670.000000000000000,2
-1,671.000000000000000,2
-1,672.000000000000000,1
-1,674.000000000000000,1
-1,675.000000000000000,2
-1,676.000000000000000,2
-1,679.000000000000000,1
-1,680.000000000000000,1
-1,681.000000000000000,2
-1,682.000000000000000,1
-1,683.000000000000000,4
-1,684.000000000000000,1
-1,685.000000000000000,1
-1,686.000000000000000,2
-1,687.000000000000000,3
-1,688.000000000000000,3
-1,689.000000000000000,1
-1,690.000000000000000,2
-1,691.000000000000000,1
-1,692.000000000000000,2
-1,693.000000000000000,2
-1,694.000000000000000,2
-1,695.000000000000000,3
-1,697.000000000000000,1
-1,698.000000000000000,2
-1,699.000000000000000,3
-1,700.000000000000000,3
-1,701.000000000000000,2
-1,702.000000000000000,1
-1,703.000000000000000,1
-1,704.000000000000000,1
-1,705.000000000000000,2
-1,706.000000000000000,1
-1,707.000000000000000,3
-1,708.000000000000000,1
-1,709.000000000000000,3
-1,710.000000000000000,1
-1,711.000000000000000,3
-1,712.000000000000000,2
-1,713.000000000000000,2
-1,714.000000000000000,1
-1,715.000000000000000,1
-1,716.000000000000000,5
-1,717.000000000000000,2
-1,719.000000000000000,4
-1,720.000000000000000,2
-1,721.000000000000000,1
-1,722.000000000000000,2
-1,723.000000000000000,2
-1,724.000000000000000,1
-1,726.000000000000000,1
-1,727.000000000000000,1
-1,730.000000000000000,1
-1,731.000000000000000,1
-1,732.000000000000000,2
-1,733.000000000000000,2
-1,734.000000000000000,2
-1,735.000000000000000,1
-1,736.000000000000000,1
-1,737.000000000000000,2
-1,738.000000000000000,2
-1,739.000000000000000,1
-1,740.000000000000000,1
-1,742.000000000000000,2
-1,743.000000000000000,1
-1,746.000000000000000,1
-1,747.000000000000000,1
-1,750.000000000000000,1
-1,751.000000000000000,1
-1,752.000000000000000,2
-1,753.000000000000000,4
-1,754.000000000000000,3
-1,755.000000000000000,2
-1,756.000000000000000,2
-1,757.000000000000000,1
-1,758.000000000000000,1
-1,759.000000000000000,3
-1,760.000000000000000,1
-1,761.000000000000000,1
-1,762.000000000000000,2
-1,763.000000000000000,2
-1,767.000000000000000,2
-1,768.000000000000000,2
-1,769.000000000000000,2
-1,770.000000000000000,2
-1,771.000000000000000,3
-1,772.000000000000000,2
-1,773.000000000000000,1
-1,775.000000000000000,2
-1,777.000000000000000,3
-1,778.000000000000000,1
-1,780.000000000000000,2
-1,781.000000000000000,2
-1,784.000000000000000,2
-1,787.000000000000000,3
-1,788.000000000000000,1
-1,789.000000000000000,2
-1,791.000000000000000,1
-1,792.000000000000000,1
-1,793.000000000000000,2
-1,794.000000000000000,1
-1,796.000000000000000,1
-1,797.000000000000000,2
-1,798.000000000000000,2
-1,799.000000000000000,1
-1,800.000000000000000,2
-1,801.000000000000000,2
-1,802.000000000000000,2
-1,803.000000000000000,2
-1,804.000000000000000,2
-1,805.000000000000000,1
-1,806.000000000000000,2
-1,807.000000000000000,2
-1,808.000000000000000,1
-1,811.000000000000000,3
-1,812.000000000000000,1
-1,817.000000000000000,1
-1,819.000000000000000,1
-1,820.000000000000000,3
-1,821.000000000000000,1
-1,822.000000000000000,2
-1,825.000000000000000,1
-1,830.000000000000000,2
-1,833.000000000000000,2
-1,836.000000000000000,3
-1,837.000000000000000,2
-1,838.000000000000000,2
-1,839.000000000000000,2
-1,840.000000000000000,1
-1,842.000000000000000,1
-1,843.000000000000000,1
-1,844.000000000000000,2
-1,845.000000000000000,1
-1,847.000000000000000,1
-1,848.000000000000000,2
-1,849.000000000000000,1
-1,850.000000000000000,1
-1,851.000000000000000,2
-1,852.000000000000000,2
-1,853.000000000000000,4
-1,855.000000000000000,4
-1,857.000000000000000,1
-1,858.000000000000000,1
-1,860.000000000000000,1
-1,861.000000000000000,3
-1,863.000000000000000,1
-1,864.000000000000000,2
-1,865.000000000000000,2
-1,866.000000000000000,2
-1,867.000000000000000,3
-1,868.000000000000000,1
-1,870.000000000000000,1
-1,871.000000000000000,2
-1,872.000000000000000,2
-1,873.000000000000000,2
-1,874.000000000000000,1
-1,876.000000000000000,1
-1,877.000000000000000,2
-1,878.000000000000000,1
-1,879.000000000000000,1
-1,883.000000000000000,3
-1,884.000000000000000,1
-1,887.000000000000000,1
-1,890.000000000000000,1
-1,891.000000000000000,1
-1,892.000000000000000,1
-1,893.000000000000000,2
-1,894.000000000000000,2
-1,896.000000000000000,3
-1,897.000000000000000,1
-1,898.000000000000000,1
-1,899.000000000000000,2
-1,900.000000000000000,2
-1,901.000000000000000,1
-1,902.000000000000000,1
-1,903.000000000000000,2
-1,905.000000000000000,3
-1,907.000000000000000,1
-1,908.000000000000000,2
-1,909.000000000000000,1
-1,910.000000000000000,1
-1,911.000000000000000,1
-1,912.000000000000000,2
-1,914.000000000000000,2
-1,917.000000000000000,2
-1,918.000000000000000,2
-1,919.000000000000000,1
-1,920.000000000000000,1
-1,921.000000000000000,1
-1,922.000000000000000,2
-1,923.000000000000000,3
-1,927.000000000000000,1
-1,928.000000000000000,1
-1,929.000000000000000,2
-1,931.000000000000000,1
-1,933.000000000000000,1
-1,934.000000000000000,3
-1,935.000000000000000,1
-1,936.000000000000000,1
-1,937.000000000000000,1
-1,945.000000000000000,2
-1,946.000000000000000,1
-1,947.000000000000000,2
-1,948.000000000000000,2
-1,949.000000000000000,2
-1,952.000000000000000,1
-1,955.000000000000000,1
-1,956.000000000000000,1
-1,959.000000000000000,2
-1,960.000000000000000,2
-1,961.000000000000000,3
-1,962.000000000000000,1
-1,963.000000000000000,2
-1,964.000000000000000,1
-1,966.000000000000000,1
-1,970.000000000000000,1
-1,971.000000000000000,1
-1,972.000000000000000,1
-1,974.000000000000000,1
-1,975.000000000000000,2
-1,976.000000000000000,1
-1,978.000000000000000,1
-1,979.000000000000000,2
-1,982.000000000000000,1
-1,983.000000000000000,1
-1,985.000000000000000,1
-1,986.000000000000000,1
-1,988.000000000000000,2
-1,989.000000000000000,2
-1,990.000000000000000,2
-1,992.000000000000000,3
-1,993.000000000000000,3
-1,994.000000000000000,1
-1,995.000000000000000,1
-1,1002.000000000000000,1
-1,1005.000000000000000,1
-1,1006.000000000000000,1
-1,1011.000000000000000,1
-1,1012.000000000000000,1
-1,1016.000000000000000,1
-1,1017.000000000000000,1
-1,1021.000000000000000,1
-1,1026.000000000000000,1
-1,1027.000000000000000,2
-1,1028.000000000000000,1
-1,1029.000000000000000,3
-1,1035.000000000000000,1
-1,1036.000000000000000,1
-1,1043.000000000000000,3
-1,1044.000000000000000,1
-1,1045.000000000000000,1
-1,1046.000000000000000,3
-1,1047.000000000000000,1
-1,1048.000000000000000,2
-1,1049.000000000000000,3
-1,1051.000000000000000,1
-1,1052.000000000000000,2
-1,1053.000000000000000,1
-1,1055.000000000000000,1
-1,1056.000000000000000,1
-1,1058.000000000000000,3
-1,1059.000000000000000,1
-1,1060.000000000000000,2
-1,1066.000000000000000,1
-1,1071.000000000000000,1
-1,1072.000000000000000,1
-1,1076.000000000000000,1
-1,1078.000000000000000,1
-1,1079.000000000000000,2
-1,1080.000000000000000,1
-1,1081.000000000000000,4
-1,1082.000000000000000,1
-1,1083.000000000000000,1
-1,1084.000000000000000,2
-1,1091.000000000000000,1
-1,1094.000000000000000,1
-1,1095.000000000000000,1
-1,1096.000000000000000,1
-1,1097.000000000000000,2
-1,1099.000000000000000,1
-1,1102.000000000000000,2
-1,1103.000000000000000,1
-1,1104.000000000000000,1
-1,1105.000000000000000,2
-1,1106.000000000000000,1
-1,1107.000000000000000,1
-1,1109.000000000000000,1
-1,1110.000000000000000,1
-1,1114.000000000000000,1
-1,1115.000000000000000,2
-1,1116.000000000000000,2
-1,1117.000000000000000,1
-1,1118.000000000000000,4
-1,1119.000000000000000,1
-1,1120.000000000000000,2
-1,1122.000000000000000,1
-1,1124.000000000000000,2
-1,1125.000000000000000,1
-1,1127.000000000000000,1
-1,1128.000000000000000,1
-1,1130.000000000000000,3
-1,1131.000000000000000,4
-1,1132.000000000000000,2
-1,1134.000000000000000,1
-1,1135.000000000000000,1
-1,1136.000000000000000,1
-1,1138.000000000000000,1
-1,1139.000000000000000,1
-1,1140.000000000000000,2
-1,1141.000000000000000,1
-1,1142.000000000000000,1
-1,1144.000000000000000,3
-1,1145.000000000000000,2
-1,1148.000000000000000,1
-1,1150.000000000000000,1
-1,1152.000000000000000,2
-1,1153.000000000000000,2
-1,1154.000000000000000,1
-1,1156.000000000000000,1
-1,1157.000000000000000,1
-1,1158.000000000000000,3
-1,1159.000000000000000,2
-1,1160.000000000000000,2
-1,1162.000000000000000,1
-1,1163.000000000000000,2
-1,1164.000000000000000,1
-1,1165.000000000000000,1
-1,1166.000000000000000,1
-1,1167.000000000000000,2
-1,1168.000000000000000,2
-1,1170.000000000000000,1
-1,1171.000000000000000,2
-1,1172.000000000000000,2
-1,1173.000000000000000,1
-1,1174.000000000000000,1
-1,1175.000000000000000,1
-1,1176.000000000000000,4
-1,1177.000000000000000,1
-1,1178.000000000000000,1
-1,1184.000000000000000,1
-1,1186.000000000000000,1
-1,1187.000000000000000,1
-1,1189.000000000000000,1
-1,1190.000000000000000,1
-1,1193.000000000000000,2
-1,1194.000000000000000,2
-1,1195.000000000000000,3
-1,1196.000000000000000,2
-1,1205.000000000000000,1
-1,1207.000000000000000,1
-1,1214.000000000000000,2
-1,1216.000000000000000,1
-1,1217.000000000000000,1
-1,1218.000000000000000,1
-1,1219.000000000000000,1
-1,1221.000000000000000,3
-1,1222.000000000000000,1
-1,1227.000000000000000,3
-1,1230.000000000000000,1
-1,1231.000000000000000,1
-1,1232.000000000000000,1
-1,1233.000000000000000,2
-1,1234.000000000000000,2
-1,1236.000000000000000,1
-1,1237.000000000000000,1
-1,1244.000000000000000,1
-1,1246.000000000000000,1
-1,1251.000000000000000,1
-1,1254.000000000000000,1
-1,1255.000000000000000,2
-1,1256.000000000000000,1
-1,1259.000000000000000,1
-1,1260.000000000000000,1
-1,1261.000000000000000,1
-1,1262.000000000000000,1
-1,1263.000000000000000,2
-1,1264.000000000000000,1
-1,1266.000000000000000,1
-1,1267.000000000000000,1
-1,1268.000000000000000,1
-1,1269.000000000000000,1
-1,1272.000000000000000,1
-1,1273.000000000000000,1
-1,1274.000000000000000,2
-1,1275.000000000000000,1
-1,1276.000000000000000,1
-1,1278.000000000000000,1
-1,1279.000000000000000,3
-1,1280.000000000000000,1
-1,1285.000000000000000,2
-1,1289.000000000000000,2
-1,1290.000000000000000,1
-1,1291.000000000000000,1
-1,1292.000000000000000,1
-1,1294.000000000000000,4
-1,1296.000000000000000,1
-1,1299.000000000000000,1
-1,1300.000000000000000,1
-1,1301.000000000000000,1
-1,1302.000000000000000,1
-1,1303.000000000000000,1
-1,1304.000000000000000,2
-1,1305.000000000000000,1
-1,1306.000000000000000,2
-1,1307.000000000000000,1
-1,1308.000000000000000,2
-1,1311.000000000000000,2
-1,1312.000000000000000,1
-1,1313.000000000000000,2
-1,1314.000000000000000,1
-1,1315.000000000000000,1
-1,1317.000000000000000,1
-1,1318.000000000000000,3
-1,1319.000000000000000,2
-1,1322.000000000000000,1
-1,1323.000000000000000,1
-1,1325.000000000000000,4
-1,1326.000000000000000,1
-1,1327.000000000000000,1
-1,1328.000000000000000,1
-1,1334.000000000000000,2
-1,1335.000000000000000,3
-1,1336.000000000000000,1
-1,1337.000000000000000,3
-1,1342.000000000000000,1
-1,1343.000000000000000,2
-1,1344.000000000000000,1
-1,1345.000000000000000,1
-1,1347.000000000000000,1
-1,1348.000000000000000,1
-1,1351.000000000000000,3
-1,1352.000000000000000,6
-1,1353.000000000000000,1
-1,1354.000000000000000,2
-1,1355.000000000000000,2
-1,1356.000000000000000,2
-1,1357.000000000000000,1
-1,1358.000000000000000,2
-1,1360.000000000000000,3
-1,1361.000000000000000,1
-1,1362.000000000000000,1
-1,1363.000000000000000,2
-1,1364.000000000000000,3
-1,1365.000000000000000,3
-1,1366.000000000000000,1
-1,1367.000000000000000,3
-1,1368.000000000000000,1
-1,1369.000000000000000,1
-1,1373.000000000000000,2
-1,1374.000000000000000,2
-1,1375.000000000000000,1
-1,1376.000000000000000,2
-1,1377.000000000000000,2
-1,1378.000000000000000,1
-1,1381.000000000000000,1
-1,1382.000000000000000,1
-1,1383.000000000000000,1
-1,1384.000000000000000,1
-1,1385.000000000000000,1
-1,1386.000000000000000,3
-1,1387.000000000000000,2
-1,1388.000000000000000,1
-1,1389.000000000000000,1
-1,1391.000000000000000,2
-1,1392.000000000000000,1
-1,1393.000000000000000,1
-1,1394.000000000000000,2
-1,1395.000000000000000,3
-1,1396.000000000000000,3
-1,1397.000000000000000,4
-1,1398.000000000000000,2
-1,1399.000000000000000,1
-1,1400.000000000000000,2
-1,1402.000000000000000,1
-1,1405.000000000000000,2
-1,1406.000000000000000,1
-1,1407.000000000000000,1
-1,1411.000000000000000,2
-1,1412.000000000000000,2
-1,1413.000000000000000,2
-1,1414.000000000000000,2
-1,1415.000000000000000,1
-1,1416.000000000000000,1
-1,1418.000000000000000,2
-1,1419.000000000000000,2
-1,1420.000000000000000,3
-1,1421.000000000000000,1
-1,1422.000000000000000,2
-1,1423.000000000000000,1
-1,1424.000000000000000,1
-1,1425.000000000000000,2
-1,1426.000000000000000,1
-1,1427.000000000000000,2
-1,1428.000000000000000,2
-1,1429.000000000000000,2
-1,1432.000000000000000,1
-1,1433.000000000000000,1
-1,1434.000000000000000,2
-1,1435.000000000000000,1
-1,1436.000000000000000,2
